Unnamed: 0,微博用户名,发布时间,微博链接,微博内容,转发数,评论数,点赞数,Unnamed: 9,Unnamed: 10
890.0,知知贵阳,08月23日 10:17,//weibo.com/1961097701/M2kWEFKev?refer_flag=1001030103_,【#重庆宝妈背着宝宝搬物资支援救火#】8月21日，重庆巴南。山火再起，宝妈背着宝宝搬运物资支援救火人员！大爱前，也请注意安全！@天目新闻http://t.cn/A6Sf0LBo ?,0.0,0.0,0.0,90,
1096.0,界面重庆,08月23日 11:26,//weibo.com/7079685386/M2louhUAX?refer_flag=1001030103_,【为确保电力供应，#重庆调整部分商场营业时间#】8月22日从重庆市经信委了解到，重庆市电力电煤保供工作专班日前发布关于调整部分商场营业时间的紧急通知。通知显示，受近期连晴高温天气及突发山火影响，电力供应形势紧急，为确保电力安全有序供应，保障群众基本需要，现决定调整重庆各区县商场营业时间，压降用电负荷，让电于民。从2022年8月22日开始，营业时间调整为每日16:00-21:00，结束时间根据气温变化和供需形势及时公布。此外，为响应重庆市政府迎峰度夏电力保供工作，重庆渝中区等主城多个区从8月21日开始，20:00后关闭景观灯饰，以保障电网安全和居民生活用电。据国网重庆市电力公司数据显示，当前，重庆电网最大负荷已达到历史极值，空调降温负荷需求快速攀升并持续高位，占全市负荷需求超过50%，较去年增长30.9%。为有效应对电力负荷，重庆采取了多项节电措施，并倡导居民节约用电。（央视新闻） 收起d,0.0,0.0,0.0,399,
1208.0,重庆青年报,08月23日 12:55,//weibo.com/2138697305/M2lYEyWZE?refer_flag=1001030103_,【#自燃是重庆山火频繁的重要因素#】近日，重庆江津、大足、铜梁、巴南等地先后发生多起森林火灾，其中有些火因属森林自然。为此，我们访谈了中国消防救援学院林火研究中心副主任、教授白夜。想知道哪些情况容易引发森林自燃吗？↓↓↓ O极端高温天气下的森林自燃——访中国消防救援学院教授白夜 ?,0.0,0.0,1.0,141,
1335.0,新民周刊,08月23日 12:29,//weibo.com/1681029540/M2lOexOcL?refer_flag=1001030103_,#重庆大足山火已扑灭明火#【重庆市大足区万古镇山火已扑灭明火】#重庆大足山火无人员伤亡#记者从重庆市大足区“8·20”山火灭火现场指挥部获悉，8月20日15时左右，大足区与铜梁区毗邻的万古镇发生山火。火灾发生后，国家应急管理部、重庆市委市政府高度重视，调配四川森林消防队与重庆市区两级消防、武警、应急等力量全力扑救，8月22日20时30分明火已扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（新华网） 收起d,2.0,0.0,2.0,210,
1511.0,重庆日报,08月23日 13:35,//weibo.com/2271051770/M2mf7rbDp?refer_flag=1001030103_,【极端高温下，森林为何要自燃？】近日，重庆江津、大足、铜梁、巴南等地先后发生多起森林火灾。近期重庆山火频繁的重要因素是什么？中国消防救援学院林火研究中心副主任、教授白夜给出的答案是——极端高温天气导致的森林自燃。哪些原因引起森林火灾？什么是森林自燃？什么情况容易引起森林自燃？戳图了解 ↓ ↓ 收起d,4.0,0.0,9.0,150,
1672.0,六盘水日报,08月23日 14:58,//weibo.com/5888750010/M2mMWfYgz?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。来源:人民日报 L六盘水日报的微博视频 ?,3.0,1.0,13.0,92,
1686.0,青岛新闻网,08月23日 14:57,//weibo.com/1768470921/M2mM9aGoX?refer_flag=1001030103_,#看到那抹绿就心安了#【#200多名武警官兵驰援重庆大足火场#】近日，重庆市大足区万古镇所辖山区突发森林火灾。武警重庆总队先后出动200余名官兵，第一时间担负扑灭山火任务。火场地形复杂，现场风势较大，增加了扑救难度。抵达任务区域后，武警官兵兵分多路对火点烟点进行清理。截至目前，重庆大足火势得到初步控制，周边群众已安全疏散。@央视军事 L央视军事的微博视频 收起d,0.0,0.0,0.0,182,
1724.0,926梁溪之声广播,08月23日 14:49,//weibo.com/2288595114/M2mIT88Jm?refer_flag=1001030103_,#看到那抹绿就心安了#【#200多名武警官兵驰援重庆大足火场#】近日，重庆市大足区万古镇所辖山区突发森林火灾。武警重庆总队先后出动200余名官兵，第一时间担负扑灭山火任务。火场地形复杂，现场风势较大，增加了扑救难度。抵达任务区域后，武警官兵兵分多路对火点烟点进行清理。截至目前，重庆大足火势得到初步控制，周边群众已安全疏散。@央视军事 L央视军事的微博视频 收起d,1.0,1.0,1.0,182,
1811.0,北京广播电视台,08月23日 14:36,//weibo.com/6868583654/M2mDOlF0W?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。 L人民日报的微博视频 ???,0.0,0.0,0.0,86,
1847.0,华龙网,08月23日 14:27,//weibo.com/1668926483/M2mA75SDP?refer_flag=1001030103_,【组图 | 巴南界石，凌晨里的火线运输“兄弟连”】8月22日凌晨三点半，重庆巴南区界石镇新玉村杨家沟，突发的山火已燃烧近9个小时，22岁的徐瑞坐在仅剩的几件水上，用手机联系还能再跑一趟的“兄弟”。他现在的身份是镇领导安排的物资调度员，整夜都忙着为近100个自愿赶来的摩托车骑手沟通信息，他出发前是重庆工程学院的学生。O网页链接 收起d,2.0,2.0,23.0,167,
1872.0,西安新闻网,08月23日 14:20,//weibo.com/2208160981/M2mxi9Z5n?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。（人民日报记者刘新吾）  L人民日报的微博视频 ???,0.0,0.0,1.0,98,
1884.0,重庆日报,08月23日 14:17,//weibo.com/2271051770/M2mw4cnd9?refer_flag=1001030103_,【重报网评 | 前天的炸街小伙，昨晚的灭火勇士 #重庆人从不认输# 】这些天，重庆高温持续，山火频发，令人揪心。但重庆男儿，从不认输，从不气馁，从不退缩。烈日之下，山火面前，那些共克时艰的身影，那些马不停蹄的背影，通过新闻报道和现场视频，清晰地呈现到全城人面前。致敬每一个挺身而出的人O网页链接 收起d,0.0,0.0,6.0,151,
1933.0,926梁溪之声广播,08月23日 14:06,//weibo.com/2288595114/M2mrOn8KA?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。（人民日报记者刘新吾）  L人民日报的微博视频 ???,0.0,0.0,0.0,98,
2022.0,FM968重庆之声,08月23日 15:50,//weibo.com/1917366833/M2n7VyqsA?refer_flag=1001030103_,“驾”飞机翱翔蓝天 回收垃圾“返钱”重庆之声8月23日讯 作为重庆发展数字经济“主阵地”之一的渝中区，在本届智博会上打造了一个面积400平方米的线下展馆。展馆以“人文渝中，智慧半岛”为主题，用智“绘”渝中、智“汇”渝中和智“惠”渝中三大篇章分别呈现渝中整体形象、产业发展和智慧城市建设成果，共展示63个项目。可以“返钱”的再生环保资源回收箱，你见过吗？展馆内，数字人民币综合应用生态“伪装”成了再生环保资源回收箱，每当正确丢弃废弃水瓶即可获得返还的数字人民币。重庆渝城数字科技有限公司带来“数字人民币综合应用生态”项目，打造了全国首例数字人民币再生环保资源回收箱。工作人员介绍，当市民投入喝完的饮料瓶，即可获得返还的数字人民币，这样既能加快推动数字人民币应用落地，还可有效调动民众养成不乱丢瓶类垃圾的好习惯。在地上看解放碑习以为常了？在这里，你可以“飞”到空中鸟瞰解放碑，炫酷至极！在2022智博会渝中线下展馆，重庆云威科技有限公司带来的超酷炫“云威VR‘飞越解放碑’”精彩亮相。戴上VR眼镜，就像坐进了一艘“太空飞船”。伴随七彩祥云、展翅雄鹰，还有一跃而起的巨鲲，解放碑碑顶近在咫尺，记者不由自主伸手去触碰，惊叹不已。据悉，云威科技聚合多种技术，打造了5分钟穿越版“云威 《飞越解放碑》”元宇宙系列作品：第一集《网红重庆》、第二集《1919百年记忆》、第三集《2119火星重庆城》，以及第四集《梦幻铁路：中欧班列》。其中，一二三合集通过AI、VR等数字化技术与文化旅游的结合来展现重庆文化，一览重庆的过去、现在并展望未来；第四集展现一列重庆-俄罗斯-德国列车，运载“重庆造”笔记本、电脑、手机、无人机等去欧洲的景象。截至目前，该作品观看量已突破3亿人次，获第三届全球虚拟现实产业创新峰会《最佳文旅行业应用奖》。常态化疫情防控背景下，市民进入公共场所时，“扫码+测温”已成为标配动作。而重庆小视智能科技有限公司打造的“小视测温健康码核验一体机”，能够让这一动作更简洁高效。“小视测温健康码核验一体机”是一个集人脸识别、身份证比对、健康码识别、非接触式额温测量等功能为一体的智能终端设备，以动态便携或永久固定的方式部署于核酸检测点、政府、医院、车站、学校、小区等社会公共场所出入口，能够实现人证码合一核查，体温快速检测。除了“飞越解放碑”、能“返钱”的回收箱这样的互动体验项目，展馆内还有CAE虚拟仿真软件、重庆信创基地等一大批工业软件、信创、区块链等领域的新技术、新产品、新应用、新成果。重庆华工智造工业技术研究院有限公司带来了CAE虚拟仿真模拟飞行项目。记者坐进“驾驶舱”内，通过系统设计与仿真验证平台——Mworks，驾驶“飞机”翱翔蓝天，口中直呼“过瘾”。据悉，Mworks是亚洲唯一完全自主的系统级多领域统一建模仿真软件，依托于完全自主研发的内核，已经实现或正在实现对一系列国内空白的设计仿真软件的替代。完成了蓝天梦，记者又来到雾都计划（重庆）体育文化有限公司的“模拟赛车”项目，从“飞行员”摇身变成“赛车手”。加速、换挡、刹车……经过一番体验，记者发现，这款赛车软件可以准确模拟现实的赛车驾驶，并配有真实世界的变量，如燃料使用、车辆损坏、轮胎磨损和抓地力以及悬架设置等，如同驾驶一辆真正的赛车。连日来，持续高温干旱，重庆多地突发山火。面对险情，预警处置显得尤为重要。展馆内，由铁塔智联技术有限公司重庆市分公司打造的“森林防火监控平台”项目，是一套集视频监控、智能预警、指挥调度的智能预警处置系统，优选林区内通信铁塔高点资源，加装双光谱高清网络云台摄像机，采用先进的可见光烟火识别、热成像火点监控、火点告警定位手段相结合，配合GIS地图、火情数据管理以及决策指挥等模块构建智能化监控体系，实现对林区草原的多维度、大范围、全天候监控，提供林草防火“灾前、灾中、灾后”全过程、全方位、一体化动态管控和预警决策支撑。重庆之声记者王力越报道。 收起d,0.0,0.0,0.0,1625,
2069.0,南阳晚报,08月23日 15:44,//weibo.com/1869865307/M2n5daZhS?refer_flag=1001030103_,【#200余名武警官兵驰援重庆大足火场#】近日，重庆市大足区万古镇所辖山区突发森林火灾。武警重庆总队先后出动200余名官兵，第一时间担负扑灭山火任务。火场地形复杂，现场风势较大，增加了扑救难度。抵达任务区域后，武警官兵兵分多路对火点烟点进行清理。截至目前，重庆大足火势得到初步控制，周边群众已安全疏散。（记者陈万金 周渝凯 王肸 张香鑫 周华俊 易泉山 刘昌盛） L央视军事的微博视频 收起d,0.0,0.0,2.0,196,
2081.0,赤峰日报,08月23日 15:42,//weibo.com/2532292007/M2n4y4pxi?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。 L人民日报的微博视频 ?,0.0,0.0,1.0,84,
2098.0,福州日报,08月23日 15:39,//weibo.com/1895697240/M2n3bfXYS?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。（via人民日报）L人民日报的微博视频 ?,0.0,0.0,1.0,92,
2100.0,上游新闻,08月23日 15:38,//weibo.com/1420157965/M2n3a7kzA?refer_flag=1001030103_,#重庆山火救援的感人瞬间##重庆山火救援的青年力量# 重庆第二师范学院大学生预备党员积极报名参与灭火搬运物资。特别提醒：目前山火有序扑灭中，市民不可自行前往灭火现场。 L上游新闻的微博视频 ?,5.0,3.0,239.0,96,
2107.0,重庆广电-第1眼,08月23日 15:37,//weibo.com/2816167560/M2n2x71jh?refer_flag=1001030103_,【#直击重庆山火救援一线# 市民纷纷捐献物资】近期，重庆持续高温干旱，江津、大足、铜梁、巴南、北碚等地突发山林火灾。消防员一次次冲进火场扑救，志愿者一车一车往前线运送物资，市民朋友们纷纷捐资助力，大家同心协力，扑灭山火，一起保护我们的家园！ L重庆广电-第1眼的微博视频 ?,17.0,8.0,404.0,137,
2115.0,东方网,08月23日 15:35,//weibo.com/1918021250/M2n1JbOCT?refer_flag=1001030103_,【#重庆北碚山火小伙自发骑摩托支援#：运送消防员、锯子上山】8月23日，在重庆北碚缙云山山火扑救现场，几名20多岁小伙自发骑摩托车协助灭火救援工作。其中一名#小伙回应和同伴骑摩托协助灭火#称，听说灭火工作需要帮助就约好一起来帮忙，因为山里挖了防火隔离带，一般车辆通行不便，只能骑摩托车运送消防员、锯子、水袋上山。他还称，有不少摩友得知后，也陆续赶来加入。@新京报我们视频 L新京报我们视频的微博视频 收起d,2.0,0.0,16.0,203,
2129.0,厦门晚报,08月23日 15:34,//weibo.com/1740952902/M2n1alRQE?refer_flag=1001030103_,【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。#重庆山火#L人民日报的微博视频 ?,0.0,0.0,0.0,83,
2133.0,上游新闻,08月23日 15:33,//weibo.com/1420157965/M2n0Yvvdz?refer_flag=1001030103_,#重庆山火救援的感人瞬间##重庆山火救援的青年力量#8月22日重庆大足，为扑灭重庆大足山火连续战斗，消防员浇水降温，倒地就睡！来源@中国森林消防 致敬消防英雄! L上游新闻的微博视频 ?,4.0,1.0,42.0,93,
2136.0,香港中通社,08月23日 15:33,//weibo.com/5999251130/M2n0P5sp7?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重慶持續高溫。8月21日晚，地處縉雲山脈的北碚區歇馬街道虎頭村發生山火。截至目前，火勢仍在蔓延。@人民日报 L香港中通社的微博视频 ?,1.0,1.0,6.0,90,
2165.0,海西晨报,08月23日 15:29,//weibo.com/1692079024/M2mZ8nxmb?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。（人民日报）  L人民日报的微博视频 ???,0.0,0.0,1.0,93,
2166.0,日照网,08月23日 15:28,//weibo.com/2603611447/M2mYZyU4L?refer_flag=1001030103_,【#173名救援队员用馒头给队长庆生#：“一口气吹灭巴南山火”】8月22日，重庆，刚刚结束巴南山火扑救任务，173名队员围在一起，用红糖馒头为合川队的队长小羊庆生。蓝天救援队队员谈先生表示，当时条件有限没有蜡烛，大家就拿打火机当蜡烛，让他许愿时，还开玩笑说他是一口气吹灭了巴南山火。后来大家围在一起给唱生日快乐歌，他就有点害羞，眼睛也有点红。谈先生说，大家常年奔跑在一线，经常遇见这种情况，生日时都会彼此道贺庆祝。@沸点壹刻 L沸点壹刻的微博视频 收起d,0.0,0.0,0.0,227,
2191.0,上游新闻,08月23日 15:25,//weibo.com/1420157965/M2mXvDSnP?refer_flag=1001030103_,#重庆山火救援的感人瞬间# 8月22日，#重庆山火救援的青年力量#，由于地形较陡，寻常车辆无法上坡运送物资，重庆小伙骑摩托车多次运送物资。  L上游新闻的微博视频 ?,7.0,0.0,85.0,83,
2199.0,纵相新闻,08月23日 15:23,//weibo.com/6640396619/M2mWGuvEU?refer_flag=1001030103_,【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。@人民日报 L人民日报的微博视频 ?,0.0,0.0,0.0,83,
2222.0,贵阳交通广播,08月23日 15:18,//weibo.com/1750349224/M2mUQ9kMP?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。（人民日报记者刘新吾）  L人民日报的微博视频 ???,0.0,0.0,1.0,98,
2245.0,石家庄新闻广播,08月23日 15:14,//weibo.com/2013046764/M2mTl7SSp?refer_flag=1001030103_,【我们有最好的人民！#重庆市民自发搬运物资扑救山火#】“没有人安排，大家都是自发的。重庆人很齐心，我们要保护好自己的家园！”8月21日，重庆市巴南区发生山火。当天凌晨，许多市民报名当志愿者，凌晨捐献物资并转运。中国人民万众一心的凝聚力，总是在最关键的时刻撑起一片天！L人民视频的微博视频 收起d,0.0,0.0,0.0,147,
2276.0,无锡新闻广播,08月23日 15:07,//weibo.com/2097081305/M2mQA0kEF?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。（人民日报记者刘新吾）  L人民日报的微博视频 ??? @人民日报 ?,0.0,0.0,1.0,106,
2317.0,南京晨报,08月23日 15:00,//weibo.com/2188202475/M2mNn7cys?refer_flag=1001030103_,【#200多名武警官兵驰援重庆大足火场#】近日，重庆市大足区万古镇所辖山区突发森林火灾。武警重庆总队先后出动200余名官兵，第一时间担负扑灭山火任务。火场地形复杂，现场风势较大，增加了扑救难度。抵达任务区域后，武警官兵兵分多路对火点烟点进行清理。截至目前，重庆大足火势得到初步控制，周边群众已安全疏散。by央视军事 L央视军事的微博视频 收起d,0.0,0.0,0.0,172,
2365.0,威海晚报,08月23日 16:46,//weibo.com/2083265421/M2nuEfDHF?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。（来源：人民日报）  L人民日报的微博视频 ???,11.0,8.0,12.0,96,
2389.0,重庆青年报,08月23日 16:42,//weibo.com/2138697305/M2nsPCiCF?refer_flag=1001030103_,#重庆山火救援的感人瞬间##重庆山火救援的青年力量# 【重庆男孩连续三天救援山火：听到警报，就想第一时间赶过去】重近日，重庆山火救援的消息一直牵动人心，不少市民也在主动报名救援志愿者。但大多数人并不清楚，一名参与山火救援的志愿者究竟要经历什么？23日，上游新闻（报料邮箱baoliaosy@163.com）记者采访到一位3次参与山火救援的重庆18岁男孩余秋朋。他先后3次在涪陵、南川山火现场进行支援，负重几十斤爬山运送物资、切割隔离带、筹集物资……大家被他多次参与山火救援的行为感动，称其为“小英雄”“好少年”。他对记者表示，救援现场，众人齐心救援的画面令人感动，自己只是普通志愿者之一，算不上英雄，真正的救火英雄属于那些一线救援人员。“没人认识他，他坚持到最后才下来，已经虚脱了”（上游新闻）O上游新闻 L上游新闻的微博视频 收起d,0.0,0.0,4.0,367,
2401.0,上游新闻,08月23日 16:40,//weibo.com/1420157965/M2nsb8ucM?refer_flag=1001030103_,#重庆山火救援的感人瞬间##重庆山火救援的青年力量# 【重庆男孩连续三天救援山火：听到警报，就想第一时间赶过去】重近日，重庆山火救援的消息一直牵动人心，不少市民也在主动报名救援志愿者。但大多数人并不清楚，一名参与山火救援的志愿者究竟要经历什么？23日，上游新闻（报料邮箱baoliaosy@163.com）记者采访到一位3次参与山火救援的重庆18岁男孩余秋朋。他先后3次在涪陵、南川山火现场进行支援，负重几十斤爬山运送物资、切割隔离带、筹集物资……大家被他多次参与山火救援的行为感动，称其为“小英雄”“好少年”。他对记者表示，救援现场，众人齐心救援的画面令人感动，自己只是普通志愿者之一，算不上英雄，真正的救火英雄属于那些一线救援人员。“没人认识他，他坚持到最后才下来，已经虚脱了”O上游新闻 L上游新闻的微博视频 收起d,3.0,2.0,33.0,361,
2520.0,福建海博TV,08月23日 16:20,//weibo.com/2815224714/M2njXoUHc?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。（人民日报）  L人民日报的微博视频 ?,0.0,0.0,1.0,91,
2525.0,青州广电,08月23日 16:19,//weibo.com/5426766895/M2njB25NI?refer_flag=1001030103_,【#灭火队员用馒头给队长庆生# ：“一口气吹灭巴南山火”】8月22日，重庆，刚刚结束巴南山火扑救任务，173名救援队员用馒头给队长庆生，蓝天救援队队员谈先生表示，当时条件有限没有蜡烛，大家就拿打火机当蜡烛，让他许愿时，还开玩笑说他是一口气吹灭了巴南山火。后来大家围在一起给唱生日快乐歌，他就有点害羞，眼睛也有点红。谈先生说，大家常年奔跑在一线，经常遇见这种情况，生日时都会彼此道贺庆祝。#重庆宝妈背着宝宝搬物资支援救火# L沸点壹刻的微博视频 收起d,0.0,0.0,2.0,225,
2574.0,神鸟知讯,08月23日 16:08,//weibo.com/7093268990/M2nf9kihB?refer_flag=1001030103_,#重庆山火#【#重庆北碚山火仍在蔓延#】近期，重庆持续高温。8月21日晚，地处缙云山脉的北碚区歇马街道虎头村发生山火。截至目前，火势仍在蔓延。（人民日报）  L人民日报的微博视频 ???,0.0,0.0,0.0,93,
2740.0,神鸟知讯,08月23日 17:30,//weibo.com/7093268990/M2nMo1Hzp?refer_flag=1001030103_,【#重庆奉节山火已扑灭#】#重庆奉节山火无人员伤亡# 据重庆奉节县委宣传部消息，8月23日3时30分，奉节县安坪镇新铺村山林火情明火已经全部扑灭，无人员伤亡。目前，现场共落实200余名人员分片值守盯防，强化巡逻巡查，全力做好现场清理看守，杜绝死灰复燃，确保群众生命财产安全。起火原因正在调查之中。（央视新闻客户端） 收起d,0.0,0.0,0.0,161,
2825.0,南阳晚报,08月23日 17:14,//weibo.com/1869865307/M2nFVnCLR?refer_flag=1001030103_,【#灭火队员用馒头给队长庆生# ：“一口气吹灭巴南山火”】8月22日，重庆，刚刚结束巴南山火扑救任务，173名救援队员用馒头给队长庆生，蓝天救援队队员谈先生表示，当时条件有限没有蜡烛，大家就拿打火机当蜡烛，让他许愿时，还开玩笑说他是一口气吹灭了巴南山火。后来大家围在一起给唱生日快乐歌，他就有点害羞，眼睛也有点红。谈先生说，大家常年奔跑在一线，经常遇见这种情况，生日时都会彼此道贺庆祝。#重庆宝妈背着宝宝搬物资支援救火# @沸点壹刻 L沸点壹刻的微博视频 收起d,0.0,0.0,0.0,231,
2851.0,扬州交通广播,08月23日 17:09,//weibo.com/1819638285/M2nDU7xrz?refer_flag=1001030103_,【#重庆奉节山火已扑灭#】#重庆奉节山火无人员伤亡# 据重庆奉节县委宣传部消息，8月23日3时30分，奉节县安坪镇新铺村山林火情明火已经全部扑灭，无人员伤亡。目前，现场共落实200余名人员分片值守盯防，强化巡逻巡查，全力做好现场清理看守，杜绝死灰复燃，确保群众生命财产安全。起火原因正在调查之中。（央视新闻客户端） 收起d,0.0,0.0,0.0,161,
2906.0,长江日报,08月23日 19:00,//weibo.com/1898268644/M2omLx95f?refer_flag=1001030103_,#长江观察#【 “一口气吹灭巴南山火”！#队员用馒头为山火救援队长庆生#】8月22日，重庆市，救援队刚结束巴南山火扑救任务，173名队员用红糖馒头为队长庆生。视频中，队员们用打火机代替蜡烛，齐唱生日歌。据队员介绍，当队长许愿时，还开玩笑说他是一口气吹灭了巴南山火。@点时新闻 L点时新闻的微博视频 ??? 收起d,1.0,0.0,7.0,156,
2920.0,重庆青年报,08月23日 18:58,//weibo.com/2138697305/M2omc7ZQL?refer_flag=1001030103_,#重庆山火救援的感人瞬间##重庆山火救援的青年力量# 8月23日，重庆北碚，“退伍不褪色！”，退伍军人冯麒在昨晚到家听说山火的消息后，今天一早便开车来到志愿者集合点。出发前志愿者们集结在一起高喊“北碚，雄起！”  （上游新闻）L上游新闻的微博视频 ???,0.0,0.0,2.0,127,
2924.0,重庆青年报,08月23日 18:58,//weibo.com/2138697305/M2olYsX57?refer_flag=1001030103_,【#重庆娃儿骑摩托车硬核运送救火物资#】8月22日，重庆因高温发生山火。由于当地地势陡峭，依靠人力很难将救援物资运上山，多名小伙骑摩托车赶来帮忙。参与物资运送的小伙子中，有不少是周边群众，也有专程赶来的专业车手。#救火物资难上山重庆娃儿骑着摩托来了#（新华每日电讯）  L新华社的微博视频 收起d,0.0,0.0,6.0,148,
2927.0,重庆青年报,08月23日 18:57,//weibo.com/2138697305/M2olLbhzC?refer_flag=1001030103_,【重庆青年好样的！#参与3次山火救援的大学生找到了#】18岁的余秋朋是一名大二的学生，他在涪陵和南川两地参与了三场救火。他说，“我是一名大学生，我正当青春，有梦、有热泪、有远方，也有成长。比起安稳的青春，我更想拥有闪光的青春。我只是做了大学生志愿者最基本的事。”（重庆日报） L共青团中央的微博视频 收起d,0.0,0.0,1.0,153,
2939.0,上游新闻,08月23日 18:55,//weibo.com/1420157965/M2okKh2Jg?refer_flag=1001030103_,#重庆山火救援的感人瞬间##重庆山火救援的青年力量#【被重庆人民感动了！北碚山火，市民骑来一百多台摩托车山下待命】“你是不是去歇马？”8月23日上午九点半左右，两江新区某学校小学语文老师代兰兰停下摩托车等红绿灯的时候，旁边一位外卖骑手大姐问道，在得到了肯定的答复后，大姐说：“走，一起！” 下午两点，在北碚区缙云山脚下的云山小学门口，来自北碚、渝北、两江新区、江北等地的市民，骑来了一百多台摩托车，在物资点集合待命。他们来自各行各业，有老师、外卖小哥、企业员工、建筑工人......他们在志愿者集合点安静的等待着，在这里他们有了统一的名称——志愿者。 O上游新闻 收起d,13.0,11.0,189.0,285,
2943.0,日照日报官博,08月23日 18:53,//weibo.com/6890796357/M2ojXwFob?refer_flag=1001030103_,【#重庆娃儿骑摩托车硬核运送救火物资#】8月22日，重庆因高温发生山火。由于当地地势陡峭，依靠人力很难将救援物资运上山，多名小伙骑摩托车赶来帮忙。参与物资运送的小伙子中，有不少是周边群众，也有专程赶来的专业车手。#救火物资难上山重庆娃儿骑着摩托来了#（新华每日电讯）  @新华社 L新华社的微博视频 收起d,0.0,0.0,1.0,153,
2947.0,看度新闻,08月23日 18:52,//weibo.com/1879476167/M2ojMeEnQ?refer_flag=1001030103_,【 “一口气吹灭巴南山火”！#队员用馒头为山火救援队长庆生#】8月22日，重庆市，救援队刚结束巴南山火扑救任务，173名队员用红糖馒头为队长庆生。视频中，队员们用打火机代替蜡烛，齐唱生日歌。据队员介绍，当队长许愿时，还开玩笑说他是一口气吹灭了巴南山火。@点时新闻 L点时新闻的微博视频 ???,0.0,0.0,4.0,146,
2962.0,威海日报,08月23日 18:48,//weibo.com/1960433983/M2oigl2XC?refer_flag=1001030103_,【#重庆娃儿骑摩托车硬核运送救火物资# 】8月22日，重庆因高温发生山火。由于当地地势陡峭，依靠人力很难将救援物资运上山，多名小伙骑摩托车赶来帮忙。参与物资运送的小伙子中，有不少是周边群众，也有专程赶来的专业车手。#救火物资难上山重庆娃儿骑着摩托来了# （新华每日电讯） L新华社的微博视频 收起d,21.0,24.0,29.0,149,
2967.0,FM89杭州之声,08月23日 18:48,//weibo.com/1665450974/M2oi4qgYk?refer_flag=1001030103_,【 “一口气吹灭巴南山火”！#队员用馒头为山火救援队长庆生#】8月22日，重庆市，救援队刚结束巴南山火扑救任务，173名队员用红糖馒头为队长庆生。视频中，队员们用打火机代替蜡烛，齐唱生日歌。据队员介绍，当队长许愿时，还开玩笑说他是一口气吹灭了巴南山火。@点时新闻 L点时新闻的微博视频 ?,0.0,0.0,0.0,144,
2975.0,济南时报,08月23日 18:47,//weibo.com/1711530911/M2ohBw3VJ?refer_flag=1001030103_,【 “一口气吹灭巴南山火”！#队员用馒头为山火救援队长庆生#】8月22日，重庆市，救援队刚结束巴南山火扑救任务，173名队员用红糖馒头为队长庆生。视频中，队员们用打火机代替蜡烛，齐唱生日歌。据队员介绍，当队长许愿时，还开玩笑说他是一口气吹灭了巴南山火。@点时新闻 L点时新闻的微博视频 ?,1.0,0.0,14.0,144,
